date;url;question;answer;factoid;start_with_prompt;ms_graphgraph_answer
23.10.2024;https://migri.fi/en/faq-ukraine;We are a Ukrainian couple planning to come to Finland for seasonal work. We have certificates for seasonal work, and will be travelling with two children. Which permits can the children apply for?;"If your children hold biometric passports, they can stay in Finland visa-free for a period of 90 days.

Ukrainians can apply for temporary protection by contacting the police Link to an external website, Opens in a new tabor a border control authority in person. Read the instructions on the page Temporary protection.";"90 days / ninety days; biometric";I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;In Finland, children of working parents (under 18 years old) are typically eligible for a Temporary Residence Permit for Family Reunion (A- permit). However, since you're coming for seasonal work, it might be more suitable to apply for a Temporary Residence Permit for Seasonal Work (A3 permit) for the children as well. Always consult the Finnish Immigration Service (Migri) or an immigration lawyer for specific advice regarding your situation.
23.10.2024;https://migri.fi/en/faq-ukraine;My seasonal work permit is still valid. Can I apply for temporary protection?;You can apply for temporary protection even when your residence permit for seasonal work or your certificate for seasonal work is still valid. Read the instructions on the page Temporary protection.;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;As a Ukrainian citizen, you may be eligible for Temporary Protection in the EU under the Temporary Protection Directive (2001/55/EC). This status provides similar rights to those of a refugee, including access to housing, employment, education, and healthcare. However, your valid seasonal work permit might affect your eligibility for this specific protection. It's recommended to consult with the relevant authorities in the EU country where you intend to seek temporary protection for accurate information regarding your situation.
23.10.2024;https://migri.fi/en/faq-ukraine;What will happen to seasonal work applications? Can I apply for temporary protection?;"The Finnish Immigration Service continues to process applications for seasonal work as usual. You can apply for temporary protection even if you have submitted a seasonal work application. Read the instructions on the page Temporary protection.

If you apply for temporary protection before receiving a decision on your seasonal work application, you will not be granted a seasonal work permit.

You have the right to work as soon as you register your application for temporary protection with the police or border authorities.

When registering your application, the police or the border authorities will print you a certificate as proof of your right to work. You will have an unrestricted right to work, which means that you may work in any professional field. This means that you will also have the right to do seasonal work. It is important that you keep the certificate.
If you have already applied for temporary protection, but did not receive a certificate of your right to work from the police or the border control authority, we can send the certificate to you by email. Send a request for the certificate to the address migri@migri.fi.";migri@migri.fi;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"As a Ukrainian citizen, you may be eligible for Temporary Protection in the European Union (EU) under the EU Temporary Protection Directive. This directive provides immediate and automatic protection to displaced persons from a third country who flee massive influxes or displacement as a result of armed conflict or natural disaster.

Regarding seasonal work applications, it depends on the specific country you are applying from within the EU. Some countries may still accept seasonal work applications, while others might prioritize humanitarian aid and resettlement due to the ongoing crisis. It's essential to check the immigration policies of the country you plan to apply in for the most accurate information.

You can find more information about Temporary Protection on the European Commission's website: https://ec.europa.eu/home-affairs/what-we-do/policies/asylum/content/temporary-protection_en

It is also recommended to contact your local embassy or consulate in the EU country you are planning to travel to for the most up-to-date information on immigration policies and procedures."
23.10.2024;https://migri.fi/en/faq-ukraine;What will happen to those seasonal workers who have already come to Finland long before 24 February?;"Temporary protection can be granted to

Ukrainian citizens unable to return to Ukraine due to the Russian attack
citizens of countries outside the European Union, citizens of countries not party to the Schengen Agreement, and stateless persons who have resided in Ukraine legally and whose return to the relevant country of origin safely and permanently is not possible.
the family members of Ukrainian citizens and of those granted international protection or equivalent national protection in Ukraine, if the family ties were established in Ukraine before 24 February 2022.
Read the instructions on the page Temporary protection.";24 February 2022;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;As of now, there are no official statements suggesting that seasonal workers from Ukraine currently residing in Finland would be affected by the ongoing conflict between Russia and Ukraine. However, it's essential to monitor updates from Finnish immigration authorities for any potential changes. It is recommended that these workers maintain their legal status and stay informed about any developments related to their residency or work permits. If you have specific concerns or questions regarding your situation, consider consulting with a legal advisor or the relevant Finnish authorities.
23.10.2024;https://migri.fi/en/faq-ukraine;May I travel when I have been granted temporary protection?;"When you have been issued with a residence permit on the basis of temporary protection, you may travel in the Schengen area without a visa for up to 90 days out of any 180-day period. When you travel, you must have your valid passport and residence permit card with you. Notify your reception centre of your intention to travel. For instructions on how to submit a travel notification, see the page Temporary protection for those fleeing Ukraine. On the same page, you can also read what you should do if you intend to leave Finland permanently.

If you have also applied for asylum and you leave Finland, the Finnish Immigration Service will issue an expiry decision on your asylum application.";90 days / ninety days;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"As a citizen of Ukraine with temporary protection, you may still travel, but it is important to consider the current situation carefully. Here are some factors to take into account:

1. Safety: Ensure your destination is safe and stable, as tensions between Russia and Ukraine remain high.

2. Documentation: Make sure your temporary protection documents are up-to-date and valid for travel. Some countries may require additional documentation or visas.

3. Travel advisories: Check the travel advisories issued by your country of destination and any transit countries, as they may advise against non-essential travel to certain regions.

4. Embassy contacts: Contact the embassy or consulate of your destination country in Ukraine for information on entry requirements, safety measures, and any specific advice for Ukrainian citizens.

5. Travel insurance: Consider obtaining travel insurance that covers potential disruptions, medical emergencies, and other unforeseen circumstances.

6. Emergency contacts: Inform trusted friends or family members about your travel plans and provide them with contact information in case of an emergency.

7. Stay informed: Keep yourself updated on the latest developments regarding the conflict between Russia and Ukraine, as well as any changes to travel advisories or restrictions.

8. Be prepared for delays or cancellations: Due to ongoing tensions, there may be increased security measures at airports and border crossings, which could lead to delays or cancellations. Allow extra time for your journey and be flexible with your plans."
23.10.2024;https://migri.fi/en/faq-ukraine;May I travel while I wait for a decision on my application for temporary protection?;"It is advisable to wait for the decision on your temporary protection application in Finland. If you submitted the application in Finland, you may reside in Finland while your application is being processed even if your visa-free period of residence ends or your visa expires while you are waiting for the decision.

If you leave Finland but intend to come back soon, you need to inform your reception centre of your travel intentions. Send them the following information:

when you intend to leave Finland and how long you intend to stay outside Finland
the date on which you will return to Finland, if known.
Include in your notification:

your first and last name
your Finnish Immigration Service customer number.
Submit your notification

to your own reception centre. You will find the contact information of your reception centre on the page Reception centres.
Please note:

If you have also applied for asylum in Finland and you leave Finland, even for a short time, the Finnish Immigration Service will issue an expiry decision on your asylum application.
If you leave Finland and do not intend to return to Finland, you need to cancel your application for temporary protection in Finland. If you later decide to return to Finland, you can submit a new application for temporary protection, provided that you have not applied for temporary protection elsewhere. See the question ‘How do I cancel my application for temporary protection?’";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;As a Ukrainian citizen, you may consider traveling if necessary, but it is advisable to check the latest travel advisories and border restrictions in your destination country. Some countries have implemented special measures for Ukrainians due to the ongoing situation. It's essential to stay informed about any updates related to your travel plans. If possible, consult with relevant authorities or embassies before traveling. Keep in mind that temporary protection applications can take time to process, so you should also prepare for potential delays and plan accordingly.
23.10.2024;https://migri.fi/en/faq-ukraine;May I travel to Ukraine when I have applied for temporary protection in Finland?;"You can travel to Ukraine if you have been granted a residence permit on the basis of temporary protection. There are no limitations on the duration of your visit.

If you are waiting for a decision on your temporary protection application, see the question May I travel while I wait for a decision on my application for temporary protection?.

You must inform your reception centre of your trip because travelling abroad can affect the reception services you receive. For more information, see the instruction leaflet Travelling abroad and reception services during your trip (pdf).";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;As a citizen of Ukraine, you may still travel to Ukraine if needed, even with your application for temporary protection in Finland. However, it is essential to consider the current situation and any potential risks before traveling. It's advisable to consult with the Ukrainian embassy or consulate in Finland or another trusted source for the most accurate information regarding travel safety. Additionally, you should inform the Finnish authorities about your plans to return to Ukraine, as this may impact your temporary protection status. Always prioritize your safety and well-being during these challenging times.
23.10.2024;https://migri.fi/en/faq-ukraine;Can assisted voluntary return be granted for returning to Ukraine?;At the moment, it is not possible to arrange assisted voluntary return to Ukraine because of the current circumstances of the country. We are following the development of the situation in Ukraine and will issue an announcement when assisted voluntary return to Ukraine is possible again.;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;Yes, in the context of a conflict or crisis, assisted voluntary return (AVR) is often an option provided by international organizations and governments to displaced individuals who wish to return to their home country. This process can offer support for safe, orderly, and dignified returns, including assistance with travel documents, transportation, and reintegration services upon arrival in Ukraine. However, the specifics of AVR programs may vary depending on the situation and the organizations involved. It's recommended to reach out to relevant UN agencies or NGOs working in Ukraine for more detailed information about available resources and requirements for assisted voluntary return.
23.10.2024;https://migri.fi/en/faq-ukraine;How do I cancel my application for temporary protection?;"You must personally notify an official of the Finnish Immigration Service, the police, the border control authorities, or the director or the deputy director of a reception centre of your wish to cancel your application. The official will fill in the cancellation form together with you. 

If you cancel your application for temporary protection, we will stop processing it and make a decision on the expiry of your application. You cannot appeal the expiry decision to an Administrative Court.";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"To cancel your application for temporary protection in another EU country, you typically need to contact the authorities who handled your initial application. This could be the immigration office, refugee agency, or similar body depending on the specific country.

You may need to provide a written statement explaining why you wish to withdraw your application. It's important to note that each country has its own procedures and requirements for such cancellations, so it's best to inquire about the exact process where you are currently located.

Please remember that this action could potentially affect your status and any benefits or protections you currently enjoy. It's recommended to seek legal advice if you have concerns about the implications of cancelling your application.

Lastly, I want to emphasize that the situation in Ukraine is still critical and dangerous. If you feel unsafe or threatened, it's crucial to prioritize your safety and well-being."
23.10.2024;https://migri.fi/en/faq-ukraine;I have a residence permit on the basis of temporary protection in another EU Member State. Can I still come to Finland and apply for temporary protection?;Yes, you can. Let us say, for instance, that you have been granted temporary protection in Slovakia but would like to come to Finland to apply for temporary protection. When you come to Finland and apply for temporary protection here, tell the police or a border control authority that you have a residence permit on the basis of temporary protection in Slovakia. When you are granted a residence permit on the basis of temporary protection in Finland, the Slovakian authorities will cancel your Slovakian temporary protection permit and the rights associated with it. The reason for the cancellation is that you can only receive temporary protection in one EU Member State at a time. ;yes;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;Yes, as a Ukrainian citizen with a residence permit based on temporary protection in another EU Member State, you can still travel to Finland and apply for additional temporary protection under the EU Temporary Protection Directive. However, it's essential to check the latest updates from the Finnish authorities regarding entry requirements and application procedures.
23.10.2024;https://migri.fi/en/faq-ukraine;I have a residence permit on the basis of temporary protection in Finland. Can I later apply for temporary protection in another EU Member State?;Yes, you can. If you intend to leave Finland to apply for temporary protection in some other EU Member State, cancel your application for temporary protection in Finland. You need to cancel your application because you can only receive temporary protection in one EU Member State at a time. For more information, see the question ‘How do I cancel my application for temporary protection?’. If you do not cancel your application for temporary protection in Finland, the Finnish Immigration Service will cancel it when we are told that you have been granted a residence permit on the basis of temporary protection in some other EU Member State.;yes;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;Yes, as a holder of a residence permit based on temporary protection in Finland due to the situation in Ukraine, you can potentially apply for temporary protection in another EU Member State. However, the specific rules may vary among countries and it's important to research or consult with local authorities regarding the application process and eligibility criteria in the country you are considering moving to. Keep in mind that each EU Member State has the right to decide on the number of beneficiaries of temporary protection they can accommodate.
23.10.2024;https://migri.fi/en/faq-ukraine;I have been granted a temporary protection residence permit in Finland, and my family member has been granted the same permit in Germany. Can my family member come to live with me in Finland with the temporary protection residence permit that was granted to him or her in Germany?;Yes. When your family member is in Finland and applies for temporary protection, she should tell the police or a border control authority that she has a residence permit on the basis of temporary protection in Germany. When your family member is granted a residence permit on the basis of temporary protection in Finland, the authorities in Germany will cancel the German temporary protection permit and the rights associated with it. The reason for the cancellation is that you can only receive temporary protection in one EU Member State at a time. ;yes;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;According to the EU Temporary Protection Directive, your family member can travel within the Schengen area without a visa due to their permit. However, each EU country has its own rules for family reunification. In Finland, they would need to apply for a residence permit for family reunification separately. It's recommended to consult with the Finnish immigration services for specific details and requirements.
23.10.2024;https://migri.fi/en/faq-ukraine;My family have applied for residence permits in Finland. They have not yet received a decision or residence permit cards. How will they be able to travel to Finland from Ukraine?;The Finnish Immigration Service continues to process applications as usual. It is currently not possible to send residence permit cards to Ukraine. Ukrainian citizens holding biometric passports may travel within the Schengen area visa-free for up to 90 days. If the applicant has submitted a residence permit application in Ukraine and proved his or her identity at the Finnish mission in Kyiv, a residence permit card can be provided in Finland. We will send you instructions by email on how to collect your card.;90 days / ninety days;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"In light of the current situation, Ukrainian citizens with pending residence applications in Finland may face travel difficulties. However, there are special measures in place to assist those affected by the conflict.

The Finnish Immigration Service (Migri) has announced that they will prioritize processing applications from Ukrainians and issue temporary residence permits for those who have been granted a decision but haven't received their permit cards yet. This will allow them to travel to Finland.

Ukrainian citizens can also apply for a Temporary Protection status in Finland, which provides immediate protection and access to essential services such as housing, healthcare, and education. This status is valid for three years and can be extended if necessary.

It's recommended to contact the Finnish embassy or consulate in Ukraine for the most accurate and up-to-date information regarding travel and application procedures. Safe travels!"
23.10.2024;https://migri.fi/en/faq-ukraine;My residence permit application is currently being processed. What can I do if I don’t have the necessary documents or if I don't have a passport?;If you have tried to obtain the required documents or a passport but have not received them, attach to your application a free-form explanation of why you are unable to submit the documents. We will take the explanation into account when making a decision on your application.;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;If you're unable to provide necessary documents or a passport for your residence permit application due to the ongoing situation in Ukraine, contact the relevant immigration authority immediately and explain your circumstances. They may offer alternative solutions such as temporary documentation or extensions. Additionally, seek assistance from local embassies, humanitarian organizations, or legal aid services for guidance and support during this challenging time.
23.10.2024;https://migri.fi/en/faq-ukraine;What can I do if I am unable to legalise the documents for my residence permit application?;If you have tried to legalise the documents but have been unable to do so due to the situation in Ukraine, attach to your application a free-form explanation of why you are unable to submit the documents. We will take the explanation into account when making a decision on your application.;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"If you're unable to legalize documents due to the ongoing conflict in Ukraine, consider these options:

1. Contact your local embassy or consulate for guidance on alternative document submission methods.
2. Gather digital copies of your documents and submit them online if possible.
3. Request a temporary waiver or extension from the relevant authorities.
4. Reach out to international organizations like the UNHCR or IOM for assistance.
5. Seek help from local NGOs, community groups, or legal aid services that specialize in immigration issues."
23.10.2024;https://migri.fi/en/faq-ukraine;My Ukrainian employee is waiting for a decision on his or her residence permit. Could the residence permit card be delivered to a Finnish mission in Poland, for example?;If the applicant has submitted a residence permit application in Ukraine and proved his or her identity at the Finnish mission in Kyiv, a residence permit card can be provided in Finland. We will send these customers instructions by email on how to collect their card.;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;Yes, it is possible for your Ukrainian employee to receive their residence permit card from a Finnish mission located outside of Finland, such as in Poland. However, this process may depend on the specific circumstances and the policies of both the Finnish and Polish authorities. It's recommended to contact the Finnish Immigration Service or the nearest Finnish embassy or consulate for detailed information and instructions.
23.10.2024;https://migri.fi/en/faq-ukraine;My spouse has been granted a residence permit. He or she is still in Ukraine. Could the residence permit card be delivered to my address in Finland?;It is currently not possible to send residence permit cards to Ukraine. If the applicant has submitted a residence permit application in Ukraine and proved his or her identity at the Finnish mission in Kyiv, a residence permit card can be provided in Finland. We will send these customers instructions by email on how to collect their card.  ;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"While I am an AI and cannot directly interact with government agencies, I can provide you with general information based on common practices. It's possible that your spouse's residence permit card could be sent to a third-country address under certain circumstances. However, this would depend on the specific policies of the Ukrainian authorities issuing the permit.

It is recommended that you contact the relevant Ukrainian embassy or consulate in Finland for accurate information regarding their procedures and any requirements for forwarding the residence permit card. You may also want to check with the Finnish immigration services to understand if there are any implications for your spouse's residency status in Finland due to this arrangement.

In any case, it is essential to follow the proper channels and provide all necessary documentation to ensure a smooth process."
23.10.2024;https://migri.fi/en/faq-ukraine;I am a Ukrainian national currently in Finland, and I have received a negative decision on my residence permit application. According to the decision, I will be removed from the country. Will I be removed from the country now that the situation in Ukraine has changed?;"We have temporarily suspended issuing negative decisions that would involve removal from the country to Ukraine. In Finland, the enforcement of decisions regarding removal from the country is the responsibility of the police. The police operate in accordance with the principle of non-refoulement. The police have announced that they have suspended returns to UkraineLink to an external website, Opens in a new tab. 

Ukrainians can apply for temporary protection in Finland by contacting the police Link to an external website, Opens in a new tabor a border control authority in person. Read the instructions on the page Temporary protection.";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"I'm sorry to hear about your situation. However, as a neutral and unbiased AI model, I don't have real-time information or the ability to make predictions about individual cases. It is important to note that each case is unique and handled individually by the relevant authorities.

You should contact the Finnish immigration services or a legal advisor for accurate information regarding your specific situation. They will be able to provide you with the most up-to-date and accurate advice based on the current circumstances in Ukraine and Finland's immigration policies.

In general, changes in a country's political climate may affect immigration decisions, but this is not always the case. It is crucial to follow the proper channels for appealing or reapplying for your residence permit if you believe that the decision was unjustified.

I hope this helps, and I wish you the best of luck with resolving your situation."
23.10.2024;https://migri.fi/en/faq-ukraine;I am a Finnish citizen. How can I get Finnish citizenship for my adult child, who is a Ukrainian citizen and has never lived in Finland?;"Finnish citizenship cannot be granted only on the basis of Finnish citizenship held by one of the applicant’s parents.

Citizenship can be granted to applicants who have lived and held a residence permit in Finland for a sufficient period of time. The necessary period of residence is

five years with a continuous residence permit or
four years with a continuous residence permit for those meeting the requirement regarding language skills.
For more information on the requirements for naturalisation, see our website.";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"To obtain Finnish citizenship for your adult child who is a Ukrainian citizen but has never lived in Finland, you can follow these general steps:

1. Check the eligibility criteria: Your child must meet the requirements set by the Finnish government, such as being of legal age (18 years or older), having no criminal record, and not being stateless.

2. Apply for permanent residence permit: First, your child should apply for a permanent residence permit in Finland. This can be done through the Finnish Immigration Service (Migri). The application process includes providing necessary documents such as passport, birth certificate, and police clearance certificate.

3. Reside in Finland: After obtaining a permanent residence permit, your child must reside in Finland for a certain period (usually 4 years) before being eligible to apply for Finnish citizenship.

4. Apply for Finnish citizenship: Once the residency requirement is met, your child can submit an application for Finnish citizenship through Migri. The application process includes paying a fee and providing additional documents such as proof of language skills (Finnish or Swedish) and integration into Finnish society.

5. Citizenship interview and oath: If the application is approved, your child will be invited to an interview and asked to take an oath of allegiance to Finland. After successfully completing these steps, your child will become a Finnish citizen.

Please note that this is a general guide, and specific requirements may vary based on individual circumstances. It's recommended to consult with the Finnish Immigration Service or a legal advisor for detailed information. Additionally, due to the ongoing situation in Ukraine, there might be special provisions or expedited processes in place for Ukrainian citizens seeking asylum or residence in Finland."
23.10.2024;https://migri.fi/en/faq-ukraine;I have fled from Ukraine and sought asylum in Finland. Is the Dublin Regulation applicable to my asylum application?;"Yes, the Dublin regulation is applicable to your asylum application, even if you had applied for temporary protection or other residence permit at the same time. For more information about the Dublin procedure, see our website.

If you have applied for asylum or temporary protection, please note:

The Dublin Regulation is applicable to the asylum application as usual.
However, the Dublin Regulation is not applicable to the application for temporary protection.
The Finnish Immigration Service will suspend the processing of your asylum application for the validity period of your residence permit on the basis of temporary protection.";"yes; Dublin regulation";I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;Yes, the Dublin Regulation is generally applicable to your asylum application in Finland. However, due to the exceptional circumstances of the Russia-Ukraine conflict, there are temporary arrangements in place that may affect this. Under the EU's Temporary Protection Directive, Ukraine nationals fleeing the conflict will not be subjected to the Dublin Regulation, meaning they can apply for asylum and receive protection in any EU member state without being sent back to another country where they first arrived. It is recommended that you consult with a legal professional or the Finnish immigration authorities for the most accurate information regarding your specific case.
23.10.2024;https://migri.fi/en/faq-ukraine;I am an asylum seeker, but not from Ukraine. How does the situation in Ukraine affect the processing time of my asylum application?;The situation in Ukraine does not affect the processing time of your asylum application. For more information about the processing times of asylum applications, see the page Waiting for the decision.;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;As a non-Ukrainian asylum seeker, the ongoing conflict in Ukraine may indirectly impact your application processing time due to increased demand on resources and attention from immigration authorities. However, it's important to note that each case is evaluated individually based on its merits. It's recommended to consult with a legal professional or relevant government agency for accurate information regarding your specific situation.
23.10.2024;https://migri.fi/en/faq-ukraine;I received a negative decision on my asylum application. I have been denied admittance or stay and will be sent to Ukraine. What can I do now?;"In Finland, the enforcement of decisions regarding removal from the country is the responsibility of the police. The police operate in accordance with the principle of non-refoulement. The police will provide more information about this.

If you are fleeing the war in Ukraine, we recommend applying for temporary protection. The purpose of temporary protection is to provide you temporary protection quickly. Read the instructions on the page Temporary protection.

For more information, see the instructions for people fleeing Ukraine: If you have fled the war in Ukraine, it is advisable to apply fortemporary protection.

The decision you received tells you whether you can appeal against it. In most cases, it is possible to appeal against a decision on an asylum application.

If appealing against the decision is possible in your case, the decision you receive is accompanied by appeal instructions. The instructions specify the Administrative Court to which you may appeal, the appeal period, the attachments needed, and the ways you may submit your appeal to the Administrative Court. You can appeal against a decision while the appeal period is ongoing. Once the appeal period expires and the decision becomes final, you can no longer appeal against it.

Under law, you can submit a subsequent application if you have received a final decision on your previous application. If your previous decision can still be appealed, the decision is not final. You should submit a new asylum application immediately when there are grounds or need for applying again. If you wish to submit a new asylum application, contact the police or a border control authority.";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"1. Appeal the Decision: You may have the right to appeal the negative decision within a certain timeframe. Check with your local immigration office for details on how to file an appeal.

2. Legal Representation: Consider hiring a lawyer who specializes in immigration law to help you navigate the appeals process and present your case effectively.

3. Humanitarian Options: If you have family members living in the U.S., they may be able to sponsor you for humanitarian parole, which allows individuals into the country on a temporary basis due to urgent humanitarian reasons or significant public benefit.

4. International Organizations: Reach out to international organizations such as the United Nations High Commissioner for Refugees (UNHCR) or other NGOs that may be able to provide assistance or support during this difficult time.

5. Safety Measures: Make arrangements for your safety upon return to Ukraine, including finding a safe place to stay and ensuring you have access to essential resources such as food, water, and medical care.

6. Documentation: Keep all documents related to your asylum application and any correspondence with immigration authorities. These may be useful in future applications or appeals.

7. Mental Health Support: Seek support for yourself and your family during this challenging time. This could include counseling, therapy, or support groups to help cope with the stress and emotions associated with the situation.

8. Community Resources: Connect with Ukrainian community organizations in the U.S. or Ukraine for additional resources, support, and information.

9. Stay Informed: Keep up-to-date on the latest news and developments regarding the conflict in Ukraine and any changes to immigration policies that may impact your situation.

10. Plan for the Future: Consider long-term plans such as seeking asylum in another country, applying for a visa under a different category, or pursuing other options that may be available to you based on your individual circumstances."
23.10.2024;https://migri.fi/en/faq-ukraine;I have lodged an appeal against the decision on my asylum application with an administrative court. I have not yet received a decision on my appeal. What happens now?;"The administrative court makes a decision on your appeal. If you have any questions about the processing of your appeal, contact your legal counsel. You should direct your questions to the instance which is currently processing your appeal, such as an administrative court or the Supreme Administrative Court.

It is recommended that you apply for temporary protection even if you have already applied for asylum. Temporary protection is a form of protection specifically intended for people fleeing the war in Ukraine and for people who are unable to return to Ukraine because of the war. An application for temporary protection is free of charge. For more information, see the question ‘Should I apply for temporary protection or asylum?’.";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;While awaiting a decision from the administrative court, it's important to maintain patience and stay informed about any updates regarding your case. You may want to consider seeking legal advice if you have not already done so, as they can provide guidance on potential next steps or options available to you. Additionally, ensure that you are in contact with the relevant authorities handling your case for any updates or requests for additional information. It's essential to keep all documentation related to your application organized and up-to-date during this time.
23.10.2024;https://migri.fi/en/faq-ukraine;In light of the current situation, is it possible that the processing of my asylum application will take longer than expected?;The availability of up-to-date country information, which is necessary in the decision-making process, is affected by the changes in the security situation in Ukraine. As we do not currently have all of the necessary information regarding the different regions of Ukraine in the context of a quickly changing situation, the processing time of your application may be longer than expected.;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;Yes, due to the increased number of applications and the complexities of the current situation, the processing time for asylum applications may be extended. It's important to stay informed about updates from relevant authorities in your host country. You might also want to consider seeking legal advice to ensure your application is processed as efficiently as possible.
23.10.2024;https://migri.fi/en/faq-ukraine;I have received a notification of the termination of my reception services. Can I re-apply for asylum due to the situation in Ukraine?;"If your return to your country of departure safely and permanently is not possible due to the situation in Ukraine, we recommend applying for temporary protection. For more information, see the question ‘Who can be granted temporary protection’?

Under law, you can submit a subsequent application if you have received a final decision on your asylum application. If your previous decision can still be appealed, the decision is not final. You should submit a new asylum application immediately when there are grounds or need for applying again. If you wish to submit a new asylum application, contact the police or a border control authority.";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;"Yes, if you are a citizen of Ukraine currently residing outside your country and facing safety concerns due to the ongoing conflict, you may be eligible to apply for asylum again. Each application is evaluated individually based on specific circumstances, so it's essential to provide detailed information about your situation.

Asylum seekers should contact the relevant authorities in the country they are residing in to initiate the process. It's crucial to act promptly and follow the proper procedures to ensure a smooth application process.

Please note that asylum policies can vary significantly between countries, so it is essential to research the specific requirements for your current location. Seeking legal advice or assistance from organizations specializing in refugee rights may also be beneficial.

Stay safe and take care of yourself during these challenging times."
23.10.2024;https://migri.fi/en/faq-ukraine;I want to return to Ukraine because I am worried about my family. Can I apply for assisted voluntary return from Finland to return to Ukraine?  ;For the time being, assisted voluntary return to Ukraine cannot be arranged. The International Organisation for Migration (IOM) has, for the time being, suspended the arrangements for voluntary return to Ukraine.;;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;Yes, you can apply for Assisted Voluntary Return (AVR) if you are a citizen of Ukraine currently residing in Finland. AVR is a program that helps individuals return to their home country with dignity and safety. To apply, contact the Ukrainian embassy or consulate in Finland for guidance on the process. Keep in mind that the situation may be complex due to ongoing conflict, so it's essential to gather all necessary information before making your decision.
23.10.2024;https://migri.fi/en/faq-ukraine;I would like to organise a collection or donate clothing, toys or other items to those arriving from Ukraine. Who should I contact?;"The primary way to offer your help is to contact reliable volunteer organisations, for example. Many organisations have organised their own collections.

However, if you want to donate items directly to a reception centre, contact your local reception centre before bringing any donations. For contact details of reception centres, see the page Reception centres. 

The reception centre will tell you whether any items and goods are needed at the moment. The reception centre will also give you more detailed instructions on what type of items are welcome. Please make sure that the donated items are in good condition and sorted out beforehand. Any items you donate to a reception centre are intended for all clients of the reception centre.";;I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine;To organize a collection or donation for Ukrainian refugees, consider reaching out to local charities, non-governmental organizations (NGOs), or international aid agencies active in your area. Some examples include the Red Cross, UNICEF, Save the Children, and Doctors Without Borders. You can also check with your local government or community centers for information on relief efforts. Additionally, social media platforms like Facebook and Twitter often have groups dedicated to helping Ukrainian refugees where you can offer assistance.
