"date";"url";"question";"answer";"factoid";"start_with_prompt"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"My Ukrainian employee is waiting for a decision on his or her residence permit. Could the residence permit card be delivered to a Finnish mission in Poland, for example?";"If the applicant has submitted a residence permit application in Ukraine and proved his or her identity at the Finnish mission in Kyiv, a residence permit card can be provided in Finland. We will send these customers instructions by email on how to collect their card.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"My spouse has been granted a residence permit. He or she is still in Ukraine. Could the residence permit card be delivered to my address in Finland?";"It is currently not possible to send residence permit cards to Ukraine. If the applicant has submitted a residence permit application in Ukraine and proved his or her identity at the Finnish mission in Kyiv, a residence permit card can be provided in Finland. We will send these customers instructions by email on how to collect their card.  ";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I am a Ukrainian national currently in Finland, and I have received a negative decision on my residence permit application. According to the decision, I will be removed from the country. Will I be removed from the country now that the situation in Ukraine has changed?";"We have temporarily suspended issuing negative decisions that would involve removal from the country to Ukraine. In Finland, the enforcement of decisions regarding removal from the country is the responsibility of the police. The police operate in accordance with the principle of non-refoulement. The police have announced that they have suspended returns to UkraineLink to an external website, Opens in a new tab. 

Ukrainians can apply for temporary protection in Finland by contacting the police Link to an external website, Opens in a new tabor a border control authority in person. Read the instructions on the page Temporary protection.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I am a Finnish citizen. How can I get Finnish citizenship for my adult child, who is a Ukrainian citizen and has never lived in Finland?";"Finnish citizenship cannot be granted only on the basis of Finnish citizenship held by one of the applicant’s parents.

Citizenship can be granted to applicants who have lived and held a residence permit in Finland for a sufficient period of time. The necessary period of residence is

five years with a continuous residence permit or
four years with a continuous residence permit for those meeting the requirement regarding language skills.
For more information on the requirements for naturalisation, see our website.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I have fled from Ukraine and sought asylum in Finland. Is the Dublin Regulation applicable to my asylum application?";"Yes, the Dublin regulation is applicable to your asylum application, even if you had applied for temporary protection or other residence permit at the same time. For more information about the Dublin procedure, see our website.

If you have applied for asylum or temporary protection, please note:

The Dublin Regulation is applicable to the asylum application as usual.
However, the Dublin Regulation is not applicable to the application for temporary protection.
The Finnish Immigration Service will suspend the processing of your asylum application for the validity period of your residence permit on the basis of temporary protection.";"yes; Dublin regulation";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I am an asylum seeker, but not from Ukraine. How does the situation in Ukraine affect the processing time of my asylum application?";"The situation in Ukraine does not affect the processing time of your asylum application. For more information about the processing times of asylum applications, see the page Waiting for the decision.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I received a negative decision on my asylum application. I have been denied admittance or stay and will be sent to Ukraine. What can I do now?";"In Finland, the enforcement of decisions regarding removal from the country is the responsibility of the police. The police operate in accordance with the principle of non-refoulement. The police will provide more information about this.

If you are fleeing the war in Ukraine, we recommend applying for temporary protection. The purpose of temporary protection is to provide you temporary protection quickly. Read the instructions on the page Temporary protection.

For more information, see the instructions for people fleeing Ukraine: If you have fled the war in Ukraine, it is advisable to apply fortemporary protection.

The decision you received tells you whether you can appeal against it. In most cases, it is possible to appeal against a decision on an asylum application.

If appealing against the decision is possible in your case, the decision you receive is accompanied by appeal instructions. The instructions specify the Administrative Court to which you may appeal, the appeal period, the attachments needed, and the ways you may submit your appeal to the Administrative Court. You can appeal against a decision while the appeal period is ongoing. Once the appeal period expires and the decision becomes final, you can no longer appeal against it.

Under law, you can submit a subsequent application if you have received a final decision on your previous application. If your previous decision can still be appealed, the decision is not final. You should submit a new asylum application immediately when there are grounds or need for applying again. If you wish to submit a new asylum application, contact the police or a border control authority.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I have lodged an appeal against the decision on my asylum application with an administrative court. I have not yet received a decision on my appeal. What happens now?";"The administrative court makes a decision on your appeal. If you have any questions about the processing of your appeal, contact your legal counsel. You should direct your questions to the instance which is currently processing your appeal, such as an administrative court or the Supreme Administrative Court.

It is recommended that you apply for temporary protection even if you have already applied for asylum. Temporary protection is a form of protection specifically intended for people fleeing the war in Ukraine and for people who are unable to return to Ukraine because of the war. An application for temporary protection is free of charge. For more information, see the question ‘Should I apply for temporary protection or asylum?’.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"In light of the current situation, is it possible that the processing of my asylum application will take longer than expected?";"The availability of up-to-date country information, which is necessary in the decision-making process, is affected by the changes in the security situation in Ukraine. As we do not currently have all of the necessary information regarding the different regions of Ukraine in the context of a quickly changing situation, the processing time of your application may be longer than expected.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I have received a notification of the termination of my reception services. Can I re-apply for asylum due to the situation in Ukraine?";"If your return to your country of departure safely and permanently is not possible due to the situation in Ukraine, we recommend applying for temporary protection. For more information, see the question ‘Who can be granted temporary protection’?

Under law, you can submit a subsequent application if you have received a final decision on your asylum application. If your previous decision can still be appealed, the decision is not final. You should submit a new asylum application immediately when there are grounds or need for applying again. If you wish to submit a new asylum application, contact the police or a border control authority.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I want to return to Ukraine because I am worried about my family. Can I apply for assisted voluntary return from Finland to return to Ukraine?  ";"For the time being, assisted voluntary return to Ukraine cannot be arranged. The International Organisation for Migration (IOM) has, for the time being, suspended the arrangements for voluntary return to Ukraine.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I would like to organise a collection or donate clothing, toys or other items to those arriving from Ukraine. Who should I contact?";"The primary way to offer your help is to contact reliable volunteer organisations, for example. Many organisations have organised their own collections.

However, if you want to donate items directly to a reception centre, contact your local reception centre before bringing any donations. For contact details of reception centres, see the page Reception centres. 

The reception centre will tell you whether any items and goods are needed at the moment. The reception centre will also give you more detailed instructions on what type of items are welcome. Please make sure that the donated items are in good condition and sorted out beforehand. Any items you donate to a reception centre are intended for all clients of the reception centre.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I will be offering transportation to Finland for Ukrainians who have fled the Russian military attack. Who should I contact?";"We are asking all voluntary transport organisers providing transport for Ukrainian nationals from Ukraine to Finland to submit preliminary passenger information to the Finnish Immigration Service. As of 3 March 2022, we have introduced a form on which we are asking transport organisers to provide preliminary information about all transportation arriving from Ukraine to FinlandLink to an external website, Opens in a new tab. 

Be prepared to provide the following information:

How many Ukrainians are arriving by your transportation? Report the number of passengers only. Do not provide any personal details on this form.

What is the final destination of the passenger in Finland?
Will the persons stay in Finland visa-free or will they apply for asylum?
If the persons are applying for asylum, will they be staying at a reception centre or in private accommodation?
If you are unable to send the information through the link provided, you may alternatively call +358 (0)295 463 300. The phone line is open on weekdays, Mon–Fri at 9–16.

The phone number may be used for reporting transportation information only. We are unable to provide any other advice or information through this number.

Notifying the Finnish Immigration Service in advance of any transportation is essential so that the authorities are able to make necessary preparations for accommodation and other support. The Finnish Immigration Service coordinates accommodation for asylum seekers only.

Please read the more precise instructions in our press release: Migri asks for advance information about transport of Ukrainians to Finland";"+358 (0)295 463 300";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I own a property or housing facilities I'd like to offer to Ukrainians in Finland. How should I proceed?";"At the moment, the Finnish Immigration Service is not looking to receive new offers for accommodation facilities.

We have been contacted by many people with offers for accommodation facilities. In March 2022, we asked the Finnish Red Cross to help us sort out these offers and other offers for help.

During the past six months, the Finnish Red Cross has been contacted nearly 3,600 times in connection with offers for help. However, the number of people contacting us has decreased steadily in the past few months, and for that reason, the national-level coordination assignment of the Finnish Red Cross was ended on 31 August 2022.

One way to help is to contact reliable volunteer organisations. ";"Finnish Red Cross";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"I can accommodate Ukrainians in my own home or apartment. What things should I know?";"People applying for asylum or temporary protection are always able to stay at a reception centre. However, people applying for asylum or temporary protection can also organise accommodation by themselves. This is called private accommodation. Usually this means staying with one’s relatives, spouse or friends. Private accommodation can mean living in a rented or sublet apartment. Asylum seekers can also live in a private person’s home  (home accommodation), which is free of charge. The accommodation facility must be appropriate for living purposes, and it must have an official address. An asylum seeker living in private accommodation will be registered at the nearest reception centre. The reception centre where the persons arranging their accommodation themselves are registered at provides them reception services, with the exception of accommodation and possible meals. Living in or arranging private accommodation is not financially supported.

Read more on the page Living in private accommodation

A person who is under the age of 18 and who has arrived in Finland alone to apply for asylum or temporary protection will be accommodated at a reception centre for children, which is also called a unit for minors. A child who has come to Finland to apply for asylum with his or her relatives can also stay with them at a reception centre. An unaccompanied minor applying for asylum in Finland can be transferred to private accommodation, if it is evaluated to be in the best interest of the child. The person providing accommodation must be able to secure the daily maintenance, upbringing and other care of the child, taking into account the child’s age and stage of development.

After a statement on private accommodation has been made, the director of the reception centre makes a decision in the matter. The wish to transfer a child to private accommodation can be expressed by a person offering private accommodation, a child wishing to move to private accommodation, or the child’s representative. The representative assigned to a child cannot be the person offering the child private accommodation. Living in or arranging private accommodation is not financially supported.

For more information, see Accommodation of an unaccompanied minor asylum seeker.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"A relative of mine is under 18 years old and coming to Finland without her parents to apply for asylum or temporary protection. Does she have to live in a reception centre or can we take her in to live with us?";"Children who are in Finland without their parent or guardian and apply for asylum or temporary protection live in units for minors, which are reception centres reserved for children. Children who arrive in Finland with their relatives may live in a reception centre together with the relatives who also apply for asylum or temporary protection. A child who applies for asylum or temporary protection in Finland without his or her parent or guardian can be moved to private accommodation if this is deemed to be in the best interests of the child.  The person with whom the child will live must be able to secure the care and upbringing necessary for the child, taking into account the child’s age and level of development. 

First, a statement on private accommodation is prepared. After that, the director of the reception centre will make a decision on moving the child to private accommodation. A wish to transfer a child to private accommodation can be expressed to the unit for minors by the child herself, by a representative of the child, or by the person offering the child private accommodation. The representative assigned to the child cannot be the same person as the person who offers the child private accommodation. Financial support is not available for living in private accommodation or for arranging private accommodation.

For further information, see Accommodation of an unaccompanied minor asylum seeker.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"What is a municipality of residence?";"Finland is divided into municipalities, which are cities or towns with local administration. Municipalities offer various services to their residents, including public healthcare and day care for children.  

As a rule, your municipality of residence will be the city or town where you live. When you have been granted a municipality of residence:  

you usually have the right to use the services provided by the municipality; 
you can get a Finnish identity card and a Finnish driving licence;  
you can use the services provided by public authorities or to be granted financial benefits or subsidies.
If you get a municipality of residence, you will no longer be a client of the reception system. Instead, you will become a resident of the municipality where you live and a client of the wellbeing services county that serves your municipality.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Why should I apply for a municipality of residence?";"Having a municipality of residence gives you more control over your life in Finland: If you have a municipality of residence, you will have a broader access to services than those who stay as clients of a reception centre. You are also free to choose where in Finland you wish to live. ";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"When can I apply for a municipality of residence?";"If you have lived in Finland for one year and have been granted temporary protection, you can apply for a municipality of residence. Submit the application to the Digital and Population Data Services Agency. In some cases, you may be entitled to a municipality of residence even earlier. 
See the website of the Digital and Population Data Services Agency: Instructions for those who have arrived in Finland from Ukraine (dvv.fi).";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"How do I apply for a municipality of residence?";"You can apply for a municipality of residence by submitting an online application to the Digital and Population Data Services Agency. For instructions, please see the website of the Digital and Population Data Services Agency (dvv.fi). ";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Do I need to notify my reception centre if I am granted a municipality of residence?";"Yes, you must notify your reception centre.";"yes";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Where can I find information about moving to a municipality?";"Your reception centre will invite you to an information meeting after you have lived in Finland for one year. You can also contact your reception centre and ask for personal advice on moving to a municipality. Information on obtaining a municipality of residence is also available on the page Municipality of residence (migri.fi).";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Can I go back to being a reception centre client if I already have a municipality of residence?";"No, once you have been granted a municipality of residence you cannot be a reception centre client. Once you get a municipality of residence, you are a resident of the municipality and have access to the services provided by the municipality, including healthcare and welfare services. ";"no";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Does my whole family need to apply for a municipality of residence at the same time?";"We recommend that the whole family applies for a municipality of residence at the same time. Children cannot remain clients of a reception centre without their parents.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"How do I find housing if I move to a municipality? Do I need to negotiate my own tenancy agreement after being granted a municipality of residence?";"When you move from a reception centre to a municipality, you will need to sign a tenancy agreement with the owner of the flat where you will live. If you need advice, you can contact your reception centre.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Who can help me find an apartment to rent?";"If you need advice, you can contact your reception centre. For more information on finding a flat to rent, please see the InfoFinland website: Rental home (infofinland.fi).

There are plenty of reliable companies, organisations and other actors that offer apartments for rent. You can check the website of your municipality of residence to see if they have published information about rental housing available in your area. You can also look for apartments online by searching for “rental apartments” and “Finland” or by the name of the city, town or region of your choice.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"If I am granted a municipality of residence, can I stay in the apartment that I rent from the reception centre?";"You can ask your reception centre about this. Usually, the rental agreement of a reception centre flat cannot be transferred directly to an individual client because it is the owner of the house, not the reception centre, who makes the decisions on renting the flat. You can look for an apartment on the open rental market.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"If I am granted a municipality of residence, how long can I continue to receive reception services?";"After being granted a municipality of residence, you can continue to receive reception services for a reasonable time. Usually, 1 or 2 months is regarded as reasonable. During that time, you can arrange housing for yourself and start using the services of the municipality, Kela, and the wellbeing services county. ";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Am I free to choose where to move?";"You are free to choose where in Finland you want to move. If you move far away from your reception centre, the reception centre cannot help you find housing but you can search for a flat on your own.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Do I get reception allowance after being granted a municipality of residence?";"After being granted a municipality of residence, you will no longer be using reception services and cannot receive reception allowance. If necessary, you can apply for Kela benefits instead. Read more on the Kela website: How the war in Ukraine affects the benefits available from Kela (kela.fi).";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Which Kela benefits can I get?";"If necessary, you can apply for residence-based social security benefits and social assistance.  For more information about Kela benefits, please see the Kela website: How the war in Ukraine affects the benefits available from Kela (kela.fi).";"kela";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Where do I get healthcare services?";"When you are a resident of a municipality, the wellbeing services county of your region will provide you with healthcare services. You can, for example, contact the immigration services of your municipality to find out more about healthcare services.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Where do I get social services?";"When you have been granted a municipality of residence, you will have access to a considerably wider range of social welfare services. The wellbeing services county that serves your municipality will provide you with social welfare services. You can, for example, contact the immigration services of your municipality to find out more.";"";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-ukraine";"Can an unaccompanied child apply for a municipality of residence?";"Yes, unaccompanied children can apply for a municipality of residence. The child’s representative will help with the application.";"yes";"I'm citizen of Ukraine and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"Can you process my application as urgent because of Russia’s attack?";"The processing of an application cannot be expedited based on Russia’s attack. Read more about expedited processing.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"Banks in Russia have threatened to freeze bank accounts because of the sanctions. What should I do if I can’t get bank statements or can’t add them to my residence permit application?";"First, check our website to see whether or not bank statements are required for your application. If bank statements are required but you cannot obtain them, add a written statement about this to your application. Explain in your statement why you cannot submit the required documents. We will take the explanation into account when your application is decided.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"Does Russia’s attack on Ukraine affect the processing of applications lodged by Russian citizens?";"Applications submitted by Russian citizens are processed normally. However, Russia’s attack on Ukraine may lead to longer processing times.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"I’d like to apply for a residence permit in Finland. Do you accept applications from Russian citizens?";"Yes, we will process applications submitted by Russian citizens.";"yes";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"I’m a Russian citizen. Can I apply for asylum in Finland?";"To be able to apply for asylum in Finland, the applicant needs to be within the Finnish territory. You cannot apply for asylum for example by sending a letter or an email to the Finnish Immigration Service. It is not possible to apply for asylum at a Finnish mission (embassy or consulate) located outside Finland. If you want to apply for asylum in Finland, tell the border control authorities or the police immediately upon arrival in Finland that you wish to apply for asylum. Read more about applying for asylum: Asylum in Finland

The Finnish Immigration Service does not make assessments of anyone’s possibilities to be granted asylum before an asylum application is actually submitted. After an asylum seeker personally submits an asylum application to the police or the border control authorities in Finland, the Finnish Immigration Service will examine the application. 

We investigate each asylum application individually, taking into account the current situation in and up-to-date country information on the asylum seeker’s home country. The need for international protection is assessed in relation to the asylum seeker’s country of nationality, meaning the applicant’s home country.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"I’m a Russian citizen. Can I get temporary protection in Finland?";"Temporary protection is a form of protection meant for people fleeing Ukraine because of the war and for people who are unable to return to Ukraine because of the war. Read more about who can be granted temporary protection: Temporary protection for those fleeing Ukraine ";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"I’m Russian citizen. What are my chances of getting asylum in Finland? ";"The Finnish Immigration Service does not make assessments of anyone’s possibilities to be granted asylum before an asylum application is actually submitted. After an asylum seeker personally submits an asylum application to the police or the border control authorities in Finland, the Finnish Immigration Service will examine the application. 

We investigate each asylum application individually, taking into account the current situation in and up-to-date country information on the asylum seeker’s home country. The need for international protection is assessed in relation to the asylum seeker’s country of nationality, meaning the applicant’s home country.

For more information, see the page What are the grounds for asylum?.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"I’m Russian citizen and I have openly supported Ukraine. What are my chances of getting asylum in Finland?";"The Finnish Immigration Service does not make assessments of anyone’s possibilities to be granted asylum before an asylum application is actually submitted. After an asylum seeker personally submits an asylum application to the police or the border control authorities in Finland, the Finnish Immigration Service will examine the application. 

We investigate each asylum application individually, taking into account the current situation in and up-to-date country information on the asylum seeker’s home country. The need for international protection is assessed in relation to the asylum seeker’s country of nationality, meaning the applicant’s home country.

For more information, see the page What are the grounds for asylum?.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"Does Russia’s attack on Ukraine affect the existing residence permits of Russian citizens, or the granting of residence permits to Russian citizens?";"Currently, the residence permits of Russian citizens are processed normally. However, Russia’s attack on Ukraine may lead to longer processing times because in some cases it may be difficult to obtain the necessary application documents from Russia. ";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"I've already applied for a residence permit but I have not yet received a decision. Can I come to Finland already now?";"You must have a residence permit or a visa to travel to Finland. For more information on visas, see the website of the Ministry for Foreign AffairsLink to an external website, Opens in a new tab. If you come to Finland while your application is still being processed by the Finnish Immigration Service, inform the Finnish Immigration Service of your new contact details in Finland. See the page Changes to your application or contact information. ";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"Can I apply for a first residence permit in Finland and stay here to wait for the decision? ";"You can submit your application for a first residence permit in Finland if you are staying in Finland legally with a visa. If you submit your application in Finland, you can wait here until a decision is made. To be granted a residence permit, you must meet the requirements for obtaining the permit. Read more about first residence permits.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"I can’t renew my passport but I need to apply for an extended permit. What should I do?";"If you have tried to get a passport but have not received it, attach a free-form statement about this to your application. Explain in your statement why you cannot submit the required documents. We will take the explanation into account when your application is decided.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"I’m a Russian citizen living in a country that does not have a Finnish mission. I want apply for a residence permit in Finland. Where can I submit the application?";"To find the Finnish mission closest to you, see the website of Finland's Ministry for Foreign Affairs: finlandabroad.fiLink to an external website, Opens in a new tab.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"Are there any plans to reconsider the dual citizenships held by Russians?";"No. Finnish citizenship may only be lost for specific reasons laid down by law. The conditions for obtaining Finnish citizenship are also laid down by law.

Finnish citizenship is not granted unless the relevant conditions are met.";"no";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"23.10.2024";"https://migri.fi/en/faq-russias-attack-on-ukraine-and-its-effects-on-russian-citizens";"Can I apply for Finnish citizenship?";"There are no restrictions regarding the nationality of the applicant. Citizens of any country may apply for Finnish citizenship. However, you should not apply before you meet all the requirements for becoming a citizen, such as a sufficient period of residence and language skills.";"";"I'm citizen of Russia and I have a question related to Russia's attack on Ukraine"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"Who are now applying for asylum at Finland’s eastern border?";"The applicants are third-country nationals. Third-country nationals are citizens of countries that have not joined the European Union or the Schengen Agreement.

Most of the applicants have been staying in Russia only for a short time. Many applicants intend to first enter the territory of the European Union through Russia and then apply for asylum. ";"";"I have a question about the situation at Finland’s eastern border"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"You have said that the asylum applications submitted at Finland’s eastern border will be processed quickly. How will this affect other asylum applications?";"At the moment, the processing of applications submitted at the eastern border does not affect the processing of other applications. ";"";"I have a question about the situation at Finland’s eastern border"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"Why have the applications submitted at Finland’s eastern border been selected for quick processing?";"Normally, as well as now, we check all applications for certain preliminary information when the application is transferred to the Finnish Immigration Service for processing. An accelerated procedure pursuant to the Aliens Act can be applied if certain conditions are met. Under the Aliens Act, there are shorter time limits for processing an application in an accelerated procedure. If the preliminary information on an application indicates that the application meets the criteria for an accelerated procedure, the applicant will be interviewed sooner than usually.

Based on preliminary information from the border authorities, a relatively high number of the asylum seekers who have arrived in Finland through the eastern border do not have grounds for international protection on the basis of the preliminary information on their application.

If the preliminary information about an application contains indications of the applicant having grounds for international protection, the application will be processed in the same manner as all other asylum applications. Applicants who enter Finland through the eastern border will be interviewed by us in the same way as other applicants. The grounds for their asylum applications will be examined in the interview.";"";"I have a question about the situation at Finland’s eastern border"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"Do people who apply for asylum at the eastern border have the right to an asylum interview? Do they have the right to use a legal counsel?";"Yes, they do. Asylum seekers whose interview is conducted after a shorter waiting time have the same rights as other asylum seekers. The interview is the same for them as for other asylum seekers.

When a person applies for asylum, the border authorities or the police will give the applicant the leaflet Information for asylum seekersFile opens in a new tab. The leaflet contains information about the right to use a legal counsel. In addition, reception centres will always inform asylum seekers of their right to use a legal counsel and instruct them on how to get one.

Our video about Legal aid in the asylum processLink to an external website, Opens in a new tab contains information about an asylum seeker's right to a legal counsel and instructions on how to get one. The video is available in several different languages on our YouTube channelLink to an external website, Opens in a new tab. The video is also available on our website on the page Videos for asylum seekers.";"yes";"I have a question about the situation at Finland’s eastern border"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"Will I still get my residence permit card delivered to Russia?";"Residence permit cards are delivered to Russia using a diplomatic courier of the Ministry for Foreign Affairs. As long as these diplomatic couriers can enter Russia, residence permit cards can be delivered to Russia. However, there may be delays in the delivery of residence permit cards.";"";"I have a question about the situation at Finland’s eastern border"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"I am in Russia and my residence permit card has been sent to Finland. How can I collect my residence permit card?";"You can ask someone else to collect the card for you. To collect your card, he or she must show the arrival notification sent by DB Schenker and your customer number. For more information about delivery of residence permit cards, see the page Residence permit card.";"";"I have a question about the situation at Finland’s eastern border"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"Can I still travel to Russia from Finland?";"The Finnish Border Guard is responsible for controlling the borders of Finland. You can follow the situation at the eastern border on the website of the Border Guard (raja.fi).";"";"I have a question about the situation at Finland’s eastern border"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"I have a residence permit card. Can I travel to Finland from Russia?";"The Finnish Border Guard is responsible for controlling the borders of Finland. You can follow the situation at the eastern border on the website of the Border Guard (raja.fi).";"";"I have a question about the situation at Finland’s eastern border"
"24.10.2024";"https://migri.fi/en/faq-situation-at-finland-s-eastern-border";"How do you process an asylum application?";"To be able to apply for asylum in Finland, the applicant needs to be within the Finnish territory. It is not possible to apply for asylum by sending a letter or an email to the Finnish Immigration Service, for example. It is not possible to apply for asylum at a Finnish mission (embassy or consulate) located outside Finland.

We examine each asylum application individually, taking into account the current situation in and the up-to-date country information on the asylum seeker’s home country.";"";"I have a question about the situation at Finland’s eastern border"
